t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.199424837,1.817786437,0.37650108,0.004357527,1724941211063144956,3500,17500,1724941211439681608,298,335
2.167244438,1.752861739,0.409709284,0.003508317,1724941213201078470,11500,11500,1724941213610784403,150,230
2.4244219,2.104351274,0.316008734,0.003671551,1724941215720090535,1500,17500,1724941216036095121,335,334
2.533947883,2.158532673,0.371210656,0.003781621,1724941218218095924,5500,7500,1724941218589304524,260,153
2.384967694,1.992551458,0.368651707,0.023206828,1724941220589533457,15500,11500,1724941220958221736,75,232
1.908684127,1.51377377,0.38640052,0.004070795,1724941222502137868,7500,13500,1724941222888573608,224,265
1.515771614,1.162572735,0.345020213,0.00425936,1724941224062625296,1500,11500,1724941224407643602,336,226
3.494645908,2.699237502,0.771185582,0.023682694,1724941227118782133,13500,1500,1724941227889961567,108,36
2.626469568,2.276898877,0.328538489,0.01228691,1724941230201867871,5500,11500,1724941230530404231,260,227
2.663727006,2.277583107,0.364905039,0.01972605,1724941232823192874,13500,21500,1724941233188099246,116,411
1.753074189,1.402990295,0.339496854,0.00922094,1724941234617008903,5500,21500,1724941234956539404,262,407
3.92709058,3.542969835,0.367506332,0.013669001,1724941238512003362,13500,5500,1724941238879551840,109,118
3.09619047,2.724660198,0.359574207,0.011098895,1724941241625182150,1500,15500,1724941241984789448,336,299
2.121211917,1.767751021,0.341084453,0.010049378,1724941243774900268,11500,15500,1724941244116019015,151,302
0.883937994,0.467170399,0.411230268,0.004581198,1724941244598099009,9500,13500,1724941245009326906,187,266
1.075652499,0.694367011,0.364965818,0.004882053,1724941245720984122,13500,13500,1724941246085939070,113,267
3.362587672,2.70762036,0.649247319,0.004999238,1724941248804250299,5500,1500,1724941249453496451,260,36
4.562676619,4.191908796,0.363137498,0.006063265,1724941253657839882,3500,21500,1724941254020973677,299,407
2.759609368,2.370101791,0.370091277,0.018692542,1724941256401776686,13500,11500,1724941256771903128,112,230
1.813204476,1.417936799,0.36171397,0.014324545,1724941258228536608,7500,5500,1724941258590247319,223,116
0.857076682,0.411874034,0.42696823,0.013596588,1724941259027946701,7500,7500,1724941259454947838,223,153
1.657424366,1.298147609,0.347885898,0.010438316,1724941260775524001,9500,1500,1724941261123406936,183,37
3.381290231,2.997092846,0.374934352,0.00758049,1724941264134391829,5500,15500,1724941264509359161,261,300
1.263447686,0.883470799,0.371872514,0.007026483,1724941265408127340,3500,11500,1724941265780035371,297,226
2.295700346,1.89052196,0.398338018,0.005638595,1724941267690189409,11500,3500,1724941268088508816,146,77
1.18569541,0.799578989,0.350972274,0.019242902,1724941268918147192,15500,1500,1724941269269153020,68,38
0.775220496,0.414459308,0.351182093,0.005996083,1724941269712924336,15500,3500,1724941270064146336,69,78
3.98451371,3.543787518,0.429922901,0.009887261,1724941273616808168,7500,19500,1724941274046762216,226,372
2.624147409,2.243319681,0.355419359,0.023512698,1724941276302957426,13500,9500,1724941276658373323,111,194
2.242695737,1.89635532,0.338636617,0.007336001,1724941278579889173,5500,17500,1724941278918561380,261,335
2.13748027,1.759849352,0.36923655,0.007583201,1724941280693211673,1500,9500,1724941281062551719,335,189
3.070663889,2.719505108,0.320898814,0.02972812,1724941283802410462,9500,21500,1724941284123338794,189,410
1.188118717,0.830239611,0.346228886,0.006482369,1724941284989896239,5500,19500,1724941285336161790,262,371
4.342931713,3.896973395,0.438313621,0.00653556,1724941289245073541,11500,1500,1724941289683384663,145,36
2.470659301,2.118305884,0.344730636,0.006630915,1724941291813114385,9500,11500,1724941292157843891,187,229
1.801408907,1.413352426,0.377820601,0.008501433,1724941293586697924,3500,5500,1724941293964554690,298,113
1.753474004,1.365618676,0.3714348,0.014305946,1724941295343613081,7500,11500,1724941295715083008,223,229
1.815402068,1.42288096,0.385423037,0.006688032,1724941297154072620,13500,17500,1724941297539493713,115,340
1.058542115,0.704369006,0.33768594,0.012742686,1724941298255686679,9500,17500,1724941298593406636,188,338
3.388830077,3.004485658,0.370327198,0.011845732,1724941301614212416,13500,3500,1724941301984537131,107,78
0.868693417,0.47051888,0.384637015,0.012935953,1724941302470155267,11500,5500,1724941302854841132,147,116
1.432433121,1.057309598,0.365723635,0.00878856,1724941303928242045,5500,5500,1724941304294002215,260,115
1.116252384,0.713074394,0.369979429,0.026620159,1724941305025877627,1500,5500,1724941305395855575,336,114
3.017895484,2.653097647,0.34958004,0.012562321,1724941308081677079,7500,17500,1724941308431293600,224,337
1.508013328,1.182665635,0.317181599,0.007564227,1724941309630109148,13500,19500,1724941309947277099,115,375
4.08755209,3.651054124,0.426065777,0.00847513,1724941313610554392,1500,3500,1724941314036652631,336,75
2.918588238,2.534895417,0.367616022,0.015532855,1724941316584289548,3500,15500,1724941316951941087,296,299
3.043450998,2.487909801,0.544714042,0.009297244,1724941319459297165,15500,9500,1724941320004008725,74,195
1.210729423,0.825223995,0.373021712,0.011390308,1724941320847834987,15500,5500,1724941321220891291,71,117
0.857751301,0.473350389,0.371163995,0.012630974,1724941321707894209,13500,7500,1724941322079094259,111,156
2.016501604,1.636614844,0.361923068,0.011945243,1724941323735503803,13500,15500,1724941324097425464,115,304
2.197399007,1.761490883,0.423878324,0.011224178,1724941325873392211,9500,7500,1724941326297303848,185,155
3.316037796,2.941236656,0.365143794,0.009001144,1724941329256837587,11500,21500,1724941329621995973,153,411
1.755556464,1.353502541,0.373164667,0.028355032,1724941330988933537,7500,15500,1724941331362096186,225,301
1.795379605,1.41969202,0.366409775,0.008629275,1724941332819802162,15500,15500,1724941333186209734,77,305
2.715252149,2.356242215,0.340629098,0.01501029,1724941335555630047,3500,19500,1724941335896256479,298,371
1.807003149,1.418980882,0.378076487,0.009046547,1724941337333184712,11500,19500,1724941337711259273,152,375
1.656477492,1.233675422,0.377095181,0.044223544,1724941338963318280,11500,13500,1724941339340411980,150,266
1.20792194,0.820228647,0.374578878,0.008722006,1724941340216658494,11500,9500,1724941340591234334,148,194
1.06295236,0.710499123,0.34220481,0.009497097,1724941341314222392,7500,9500,1724941341656424702,223,192
1.794212102,1.354315682,0.424287973,0.014827284,1724941343022531212,3500,3500,1724941343446845851,298,75
3.501587261,3.132811998,0.338782986,0.028188255,1724941346601931032,11500,17500,1724941346940751221,151,338
