t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.011419433,1.999295385,0.004161533,0.007492874,1751291641774790942,6000,22000,1751291641778947549,116,199
0.673337961,0.66162726,0.003823056,0.007100546,1751291642451072435,10000,22000,1751291642454890510,83,201
2.86018734,2.844680897,0.004928392,0.009739638,1751291645309322284,8000,8000,1751291645314246251,98,83
2.956169094,2.945276768,0.004209421,0.006088061,1751291648270815301,2000,22000,1751291648275021852,151,198
0.767335724,0.754539853,0.004118663,0.008160494,1751291649036725342,6000,20000,1751291649040840894,117,183
1.231436005,1.218995314,0.004534065,0.007334468,1751291650269541198,2000,14000,1751291650274071614,150,134
2.692823377,2.508416747,0.171627036,0.01187157,1751291652792417996,6000,2000,1751291652964043810,115,26
1.690907059,1.678473829,0.00429916,0.007456116,1751291654656088408,10000,10000,1751291654660383902,80,96
2.001196974,1.808359113,0.184757459,0.007383579,1751291656478674835,2000,2000,1751291656663429591,152,26
2.398919081,2.278214036,0.11180008,0.005988914,1751291658952604321,12000,12000,1751291659064401661,63,116
2.227088271,2.213571539,0.004288087,0.008442638,1751291661287226567,4000,22000,1751291661291510431,133,198
2.061959161,2.048582593,0.004285902,0.007559577,1751291663351546194,14000,16000,1751291663355829521,49,151
0.82191272,0.790302138,0.018814563,0.012338508,1751291664154842422,12000,20000,1751291664173655245,65,183
1.610277793,1.593418424,0.003685706,0.012461933,1751291665780951099,14000,12000,1751291665784633417,45,119
1.931983583,1.91915949,0.004200051,0.007834906,1751291667717710781,4000,8000,1751291667721906480,130,81
1.260117246,1.241742659,0.005078593,0.010899807,1751291668975075123,8000,14000,1751291668980148902,98,131
1.686135244,1.670641892,0.004047534,0.010808493,1751291670662857213,12000,6000,1751291670666902488,62,65
1.023596086,0.869935625,0.143957564,0.008152901,1751291671551322498,8000,10000,1751291671695278246,98,98
1.449284273,1.304640775,0.137070292,0.006773977,1751291673009519532,12000,10000,1751291673146586490,63,99
1.413934614,1.229671703,0.175868772,0.007682001,1751291674385635003,6000,16000,1751291674561501887,116,149
2.11331804,2.090952416,0.004008387,0.016687427,1751291676663207649,10000,6000,1751291676667208832,80,65
2.803160956,2.787164907,0.004374011,0.010305371,1751291679485005818,10000,20000,1751291679489376033,81,182
0.641100744,0.411093786,0.218576993,0.008381416,1751291679915693397,12000,22000,1751291680134255168,64,202
1.240005816,1.218612549,0.004595174,0.01575096,1751291681365067652,8000,16000,1751291681369659549,98,151
2.05437724,1.985596746,0.058212831,0.010079318,1751291683371850002,6000,6000,1751291683430137221,116,62
1.212881206,1.199747987,0.004188421,0.007614262,1751291684645771331,12000,2000,1751291684649955586,65,26
2.173934711,2.152347706,0.004201959,0.01604151,1751291686812469906,6000,12000,1751291686816668531,115,113
1.679586398,1.665447898,0.004304012,0.00902563,1751291688499839785,14000,18000,1751291688504144205,48,168
1.238033309,1.224241877,0.004564546,0.008228048,1751291689740934087,8000,22000,1751291689745495059,97,201
3.111914477,3.088478869,0.004371844,0.012137493,1751291692849544704,8000,6000,1751291692853914159,98,66
