t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
3.643073495,3.380953824,0.252667082,0.007805092,1750426732124330770,14000,6000,1750426732377038516,34,52
2.158425655,2.145477704,0.004220946,0.007431597,1750426734532618533,4000,14000,1750426734536836276,142,140
1.278293772,1.214485824,0.053605488,0.009317066,1750426735761576407,10000,10000,1750426735815179396,80,97
0.834573894,0.784720945,0.029187318,0.019733184,1750426736613169314,12000,14000,1750426736642355372,59,138
2.467686632,2.451317307,0.004352998,0.010780119,1750426739115529022,8000,2000,1750426739119879149,103,9
4.036643701,4.020536112,0.00465602,0.009627172,1750426743153857621,8000,22000,1750426743158514770,104,222
1.118706088,0.99585679,0.112684934,0.00955388,1750426744165507018,2000,22000,1750426744278188434,167,223
3.098993271,3.082172747,0.004318968,0.011341342,1750426747405203411,12000,8000,1750426747409519527,58,77
1.287325076,1.273615898,0.004669875,0.008539256,1750426748695438548,14000,14000,1750426748700106608,37,137
1.846305682,1.797601954,0.035896367,0.011377976,1750426750509691705,4000,12000,1750426750545589702,145,118
0.922266732,0.728996672,0.184405225,0.008298884,1750426751288128454,8000,14000,1750426751472367558,103,140
1.126019656,1.109140677,0.004099575,0.012261598,1750426752590795548,14000,16000,1750426752594897197,41,162
2.105804966,1.823986594,0.267988929,0.012227048,1750426754437426531,6000,8000,1750426754705413443,124,75
1.315542925,1.250136145,0.045685519,0.018522659,1750426755969416973,10000,2000,1750426756015099214,80,8
0.837250705,0.810980645,0.004164871,0.013286346,1750426756854136583,12000,6000,1750426756858283307,58,48
1.132212322,1.117351577,0.004236607,0.008563156,1750426757992514427,6000,4000,1750426757996747701,120,29
