t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
1.327092571,0.818953529,0.494578938,0.011955551,1745835420183817621,1500,15500,1745835420678393262,171,156
2.847974488,2.230759817,0.597411889,0.017341825,1745835422924078779,13500,13500,1745835423521525741,44,135
1.494739562,0.883443301,0.59234092,0.018455797,1745835424423310027,11500,9500,1745835425015691335,68,87
3.127045113,2.518597518,0.587047444,0.018886361,1745835427560224925,9500,21500,1745835428147324627,95,227
2.968680687,2.445561928,0.494588785,0.025281852,1745835430615610543,9500,9500,1745835431110199810,92,86
18.454810636,1.640735041,16.795053231,0.013433022,1745835432782219664,9500,1500,1745835449577270543,91,28
1.084692935,0.871763322,0.203188907,0.009222126,1745835450463868390,7500,5500,1745835450667047982,116,28
1.915854238,1.414936574,0.481714634,0.017075416,1745835452094263125,15500,5500,1745835452575968130,22,36
2.674561183,2.116937805,0.544800451,0.012276182,1745835454711105953,5500,11500,1745835455256270376,140,109
2.546406837,2.008087535,0.509185624,0.028169665,1745835457279234492,15500,15500,1745835457788416005,22,159
1.067288462,0.473933878,0.568022793,0.024902653,1745835458291373009,13500,17500,1745835458859423876,46,182
2.50539937,1.811831117,0.678721317,0.014138008,1745835460699458029,7500,9500,1745835461378172476,116,86
1.695932277,1.171529488,0.506951563,0.015908263,1745835462566642126,1500,11500,1745835463073590690,171,108
2.831815374,2.162741858,0.647423152,0.020240936,1745835465254178207,5500,21500,1745835465901597748,142,226
2.553970893,1.966637642,0.573756931,0.010757037,1745835467891911632,15500,17500,1745835468465654026,22,184
3.428521936,2.98535034,0.428253103,0.011298487,1745835471465832601,9500,3500,1745835471894077167,91,28
