t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
1.198636182,1.189982508,0.004237043,0.003565467,1750427145469114328,4000,14000,1750427145473346926,146,140
1.413328917,1.403424699,0.004114417,0.004163841,1750427146882319081,12000,12000,1750427146886428960,63,117
1.557138461,1.353430262,0.19909398,0.00407488,1750427148246180861,6000,6000,1750427148445306674,125,50
0.998735018,0.825256084,0.166422312,0.003975032,1750427149278578078,10000,2000,1750427149445041278,80,6
0.866566848,0.778063496,0.08375308,0.00402853,1750427150228595286,8000,6000,1750427150312341552,103,50
0.840163595,0.647585327,0.187336453,0.004707662,1750427150966020896,10000,6000,1750427151153395663,80,51
1.111645449,0.9367617,0.16979506,0.004234729,1750427152096235807,4000,6000,1750427152266028884,146,50
0.81795497,0.619124716,0.192698979,0.005557104,1750427152891264616,6000,8000,1750427153084013686,125,73
2.398655967,2.386975698,0.004061345,0.005231612,1750427155479377938,8000,20000,1750427155483428820,103,200
0.864678516,0.746604632,0.104163466,0.012628283,1750427156237048761,12000,22000,1750427156341270152,59,224
1.000488084,0.988355955,0.004271044,0.007500279,1750427157343020630,6000,22000,1750427157347275619,123,222
3.387313503,3.376605319,0.004294358,0.005517273,1750427160734073374,12000,6000,1750427160738365343,57,54
0.905053983,0.773835402,0.122227912,0.006478083,1750427161520469951,14000,2000,1750427161642695622,34,5
1.732712029,1.550920484,0.173715297,0.005496385,1750427163203858727,12000,10000,1750427163377573431,59,95
1.028862047,0.773285602,0.248297363,0.005353462,1750427164158985206,10000,14000,1750427164407332752,81,138
0.793091034,0.591182188,0.193499049,0.007685296,1750427165006160292,10000,12000,1750427165199657564,81,117
1.596215401,1.581627384,0.0042876,0.005855377,1750427166795886057,12000,20000,1750427166800168860,60,200
2.44309308,2.427256518,0.004696275,0.007909365,1750427169236923444,14000,8000,1750427169241616553,36,75
2.694237426,2.68108365,0.004370876,0.00586447,1750427171932371544,2000,18000,1750427171936739976,164,181
2.967502135,2.955438554,0.004667536,0.006916853,1750427174901340513,8000,4000,1750427174906015586,102,30
1.112199832,1.100310801,0.004264398,0.007173477,1750427176015444539,14000,6000,1750427176019692326,40,50
1.149025858,1.13133091,0.004264324,0.009849857,1750427177162208635,8000,8000,1750427177166467570,98,74
0.835608136,0.8245694,0.004401117,0.005944043,1750427178002012301,8000,12000,1750427178006411844,103,114
1.668873097,1.655954664,0.004153493,0.005631699,1750427179673158713,10000,4000,1750427179677295447,80,29
2.08183425,2.066951642,0.004842514,0.007794667,1750427181753692642,14000,14000,1750427181758490324,38,135
1.045204707,1.033726683,0.004941086,0.005841676,1750427182802315859,8000,14000,1750427182807259352,101,138
1.675986588,1.660357051,0.004221363,0.00878444,1750427184477331654,4000,22000,1750427184481546943,147,220
2.489086291,2.47614706,0.004321379,0.008158437,1750427186967684581,2000,10000,1750427186972012608,168,96
1.535792992,1.521580828,0.003876167,0.009887045,1750427188503911396,2000,2000,1750427188507784563,169,8
3.479821189,3.466425059,0.004123385,0.007209645,1750427191989132252,10000,18000,1750427191993251155,81,178
0.802235848,0.626721418,0.167303049,0.007683282,1750427192628196064,14000,18000,1750427192795542668,38,183
1.204535622,1.190911757,0.004330509,0.008411636,1750427193995886796,8000,22000,1750427194000213157,100,223
1.717775788,1.704877294,0.004459414,0.00763008,1750427195716424204,2000,14000,1750427195720880118,168,141
1.239101441,1.226955132,0.004245716,0.006551347,1750427196957182550,4000,20000,1750427196961424636,147,198
1.171080239,0.978194578,0.184815146,0.00760623,1750427197948381639,10000,20000,1750427198133195859,82,203
2.408559757,2.394359847,0.004011,0.008768943,1750427200537110168,10000,8000,1750427200541116168,80,76
2.976473745,2.963862556,0.004144423,0.007938501,1750427203514891234,14000,22000,1750427203519015527,38,223
2.512347562,2.308993385,0.195412842,0.007459328,1750427205837071368,4000,12000,1750427206032487359,146,117
2.331380163,2.130692391,0.189628509,0.009542538,1750427208175561871,14000,4000,1750427208365178064,34,27
2.97683181,2.964110732,0.004313253,0.00732272,1750427211341557958,8000,18000,1750427211345851489,104,178
3.312017847,3.298166091,0.004322142,0.008443509,1750427214655021012,4000,2000,1750427214659338524,148,9
2.50218577,2.251403863,0.242683703,0.007599844,1750427216920135838,14000,12000,1750427217162866151,37,117
1.199314265,1.185365806,0.004340123,0.008737245,1750427218361855423,8000,16000,1750427218366194768,101,160
1.161783785,1.026407783,0.126056603,0.008870186,1750427219402184870,14000,16000,1750427219528289193,38,161
1.261406227,1.247061425,0.00427268,0.008305292,1750427220786464753,10000,10000,1750427220790733526,81,99
1.153429984,1.138598228,0.004578248,0.008019651,1750427221941428090,10000,16000,1750427221946007375,82,157
1.234191382,1.214400073,0.0101064,0.008425364,1750427223170158744,6000,10000,1750427223180263311,125,101
1.209507607,1.195380707,0.003606529,0.008723616,1750427224387456675,2000,4000,1750427224391058130,169,32
0.895891501,0.717863894,0.169150642,0.008129204,1750427225120106807,6000,2000,1750427225289248412,125,6
1.562677101,1.547502242,0.004257625,0.010120308,1750427226852292115,4000,10000,1750427226856545278,147,91
