t_total, t_motor, t_cam_1, t_cam2, time_motor,motor_x,motor_y,time_cam,cam_x,cam_y
2.496232999,2.007379503,0.480858991,0.007323291,1745917714932679947,2000,21000,1745917715413619289,183,216
4.031212098,3.957472855,0.063190253,0.008717699,1745917719380836756,10000,3000,1745917719444028175,85,28
2.229084291,1.773011793,0.449359458,0.005535667,1745917721232137213,14000,11000,1745917721681495670,38,104
1.920990343,1.412226302,0.499188743,0.005499464,1745917723103824282,8000,17000,1745917723603056006,112,172
2.392342751,1.760521394,0.622057654,0.005829423,1745917725374115167,4000,9000,1745917725996123414,161,78
3.00390572,2.614245386,0.378782811,0.00994172,1745917728618269251,16000,17000,1745917728997095896,22,176
3.327282082,3.249122672,0.067781435,0.008904105,1745917732257973597,4000,3000,1745917732325759088,161,28
1.359205965,0.826680312,0.523163203,0.008472592,1745917733163268090,8000,5000,1745917733686429719,110,28
1.894448185,1.541935461,0.346028643,0.005905922,1745917735239712363,16000,7000,1745917735585789135,22,54
1.447945233,0.953750418,0.486337418,0.007231294,1745917736546496628,12000,11000,1745917737032866657,63,103
1.709975554,1.299207726,0.400587111,0.009633132,1745917738340289182,10000,5000,1745917738740921662,86,28
3.500100931,3.009232545,0.482454053,0.007874915,1745917741760667217,6000,19000,1745917742243120770,136,195
2.328359773,1.895509228,0.425637362,0.006295528,1745917744148914973,16000,21000,1745917744574596464,22,223
2.096186429,1.644431168,0.443273262,0.006754115,1745917746228827965,16000,13000,1745917746672100561,22,127
1.853622957,1.291566148,0.550300521,0.009249989,1745917747973608337,14000,7000,1745917748523907265,37,53
1.884318232,1.35975835,0.516593468,0.006736523,1745917749894577193,10000,13000,1745917750411168550,88,126
1.95347748,1.420132267,0.524140891,0.008732515,1745917751840415400,4000,7000,1745917752364598754,161,51
2.673294924,2.255166485,0.410741055,0.006818688,1745917754629508776,14000,15000,1745917755040289979,40,151
0.867594506,0.362101103,0.495120687,0.009803945,1745917755411627610,16000,15000,1745917755906793610,22,152
2.588263371,2.112824255,0.46447315,0.008100078,1745917758032923986,14000,5000,1745917758497395895,36,28
2.22989853,1.653619735,0.561736264,0.010900708,1745917760163345728,14000,13000,1745917760725077158,39,127
1.340807284,0.829340877,0.500606051,0.009068788,1745917761567635695,10000,15000,1745917762068284522,88,149
1.535512085,0.953783079,0.568469773,0.011049744,1745917763034133350,14000,19000,1745917763602644660,41,198
1.963366734,1.420867987,0.530914251,0.009976388,1745917765036954618,8000,13000,1745917765567914239,112,126
1.466032774,0.944024626,0.511889911,0.009054788,1745917766523704285,4000,17000,1745917767035636047,160,172
3.056343996,3.002135299,0.039145116,0.012184804,1745917770050165275,8000,3000,1745917770089321318,110,28
1.532429908,0.948243362,0.565998784,0.0112715,1745917771057764322,12000,7000,1745917771623777976,62,53
2.162544918,1.653428163,0.499162459,0.008543351,1745917773293962808,12000,15000,1745917773793170952,64,151
1.398562864,0.88678042,0.499244701,0.01096506,1745917774690614028,10000,11000,1745917775189857082,87,103
2.689100995,2.125546168,0.553759862,0.00920938,1745917777328431264,12000,21000,1745917777882235515,66,220
1.408095721,0.885923535,0.509181245,0.012335413,1745917778778476545,10000,17000,1745917779287703400,88,173
1.796218448,1.299019006,0.484991379,0.010607176,1745917780605928933,4000,13000,1745917781090960108,160,125
2.382667163,1.897322266,0.473371016,0.011242187,1745917783001790234,12000,5000,1745917783475152010,60,28
1.40505649,0.828195361,0.560058589,0.016142475,1745917784316075557,8000,7000,1745917784876133164,110,52
